"Red","Green","Blue","Alpha","Distance"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","100","75","74","59.17346518972811"
"46","100","77","74","59.17346518972811"
"46","100","77","74","59.17346518972811"
"46","100","77","74","59.17346518972811"
"46","100","77","74","59.17346518972811"
"46","100","77","74","59.59680021499971"
"46","100","77","74","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"46","100","77","74","60.02721904855836"
"46","100","77","74","60.02721904855836"
"46","100","77","74","60.02721904855836"
"46","100","77","74","60.02721904855836"
"46","100","77","74","60.02721904855836"
"46","100","77","74","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"46","100","77","74","61.362889889027564"
"46","100","77","74","61.362889889027564"
"46","100","77","74","61.362889889027564"
"46","100","77","74","61.362889889027564"
"46","100","77","74","59.59680021499971"
"46","100","77","74","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","59.59680021499971"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","58.757032815898626"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.46490938684864"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","61.362889889027564"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","58.34732819045709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","62.769500290720664"
"44","99","75","72","62.769500290720664"
"44","99","75","72","62.769500290720664"
"44","99","75","72","62.769500290720664"
"44","99","75","72","62.769500290720664"
"44","99","75","72","62.769500290720664"
"44","99","75","72","62.769500290720664"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","60.02721904855836"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","57.94418239330939"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","61.82359094593709"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","60.91006576768326"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
"44","99","75","72","59.17346518972811"
